web-scraper-order,web-scraper-start-url,single,single-href,title,price,info,rating,instock,asin,bestseller,dimension,img1-src
1669911525-221,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=2&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,TopHomer Kit of 12 x Doppelkopf Highlighter Textmarker 12 Farben Dualspitzen Bibelmarker Lernset Bunte Textmarker Set für Büro Klassenzimmer,https://www.amazon.de/TopHomer-Highlighter-Dualspitzen-Bibelmarker-Klassenzimmer/dp/B08G44KXYL/ref=sr_1_34?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911472&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-34,TopHomer Kit of 12 x Doppelkopf Highlighter Textmarker 12 Farben Dualspitzen Bibelmarker Lernset Bunte Textmarker Set für Büro Klassenzimmer,"13,89€",Info zu diesem Artikel,4.6 von 5,Auf Lager.,B08G44KXYL,"Nr. 6,456 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 60 in Textmarker",,
1669911528-222,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=2&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,6x Lustige Textmarker - das frech bunte Marker Set zum lernen u. markieren ist das Geschenk für Studenten Schüler Lehrer und Kollegen - die Highlighter Stifte sind das Zubehör für Schule Uni Büro,https://www.amazon.de/Lustige-Textmarker-Geschenk-Idee-Highlighter-B%C3%BCrozubeh%C3%B6r/dp/B08QNJ67HJ/ref=sr_1_33?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911472&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-33,6x Lustige Textmarker - das frech bunte Marker Set zum lernen u. markieren ist das Geschenk für Studenten Schüler Lehrer und Kollegen - die Highlighter Stifte sind das Zubehör für Schule Uni Büro,,Info zu diesem Artikel,4.7 von 5,,B08QNJ67HJ,"Nr. 207 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 8 in Textmarker",,
1669911531-223,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=2&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"PlanMe Tagesplaner A5 Block mit 50 Blatt, Daily planner mit To do Liste für die Schulsachen. Auch als Produktivitätsplaner für dein Business, der Universität oder Schule",https://www.amazon.de/PlanMe-Tagesplaner-Schulsachen-Produktivit%C3%A4tsplaner-Universit%C3%A4t/dp/B08QVHWTZS/ref=sr_1_32?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911472&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-32,"PlanMe Tagesplaner A5 Block mit 50 Blatt, Daily planner mit To do Liste für die Schulsachen. Auch als Produktivitätsplaner für dein Business, der Universität oder Schule",,"✅ MEHR ERFOLG - Dein Produktivitätsplaner für einen erfolgreichen Tag! Halte deine Aufgaben im Blick und fokussiere dich auf die wichtigen Dinge. Keine Ausreden mehr, get it done!",4.0 von 5,,B08QVHWTZS,"Nr. 37,177 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 1,280 in Terminkalender",,
1669911534-224,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=2&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"2023 Tagebuch, A5-Wochenplaner mit Monatsregistern, Gesäßtasche, elastischer Verschluss, flexibler Einband, Doppeldrahtbindung, einfache Organisation des täglichen Lebens, 14,8×21cm, Rosa",https://www.amazon.de/A5-Wochenplaner-Monatsregistern-Ges%C3%A4%C3%9Ftasche-Doppeldrahtbindung-Organisation/dp/B08FSZ1ZN9/ref=sr_1_31?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911472&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-31,"2023 Tagebuch, A5-Wochenplaner mit Monatsregistern, Gesäßtasche, elastischer Verschluss, flexibler Einband, Doppeldrahtbindung, einfache Organisation des täglichen Lebens, 14,8×21cm, Rosa","10,47€",Info zu diesem Artikel,4.6 von 5,Auf Lager.,B08FSZ1ZN9,"Nr. 1,335 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 81 in Terminkalender",,
1669911537-225,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=2&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"Pagna Pultordner Classic (Pultmappe, 44 Fächer, 1-31/ 1-12/Jan-Dez) schwarz",https://www.amazon.de/Pagna-Pultordner-Classic-Pultmappe-Jan-Dez/dp/B000KJODL8/ref=sr_1_30?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911472&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-30,"Pagna Pultordner Classic (Pultmappe, 44 Fächer, 1-31/ 1-12/Jan-Dez) schwarz","25,33€",Info zu diesem Artikel,4.6 von 5,Auf Lager.,B000KJODL8,"Nr. 3,420 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 5 in Bürobedarf: Ablagefächer",,
1669911540-226,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=2&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,KALIDI Federmäppchen mit 3 Fächer Große Kapazität Mäppchen Federtasche Stiftetasche Pencil Case Bleistifttasche für Schule & Büro,https://www.amazon.de/KALIDI-Federm%C3%A4ppchen-Federtasche-Stiftetasche-Bleistifttasche/dp/B08DCHBVVS/ref=sr_1_29?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911472&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-29,KALIDI Federmäppchen mit 3 Fächer Große Kapazität Mäppchen Federtasche Stiftetasche Pencil Case Bleistifttasche für Schule & Büro,"10,92€",Info zu diesem Artikel,4.6 von 5,Auf Lager.,,,,
1669911543-227,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=2&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"Post-it Desk Organizer, Packung mit 1 Block Post-it® Notes a 100 Blatt, 4 x 35 Haftstreifen Post-it® Index, 1 Rolle Scotch® Magic™ mattes Klebeband, 265 mm x 168 mm x 68 mm, Farbe: Silber",https://www.amazon.de/Post-Tisch-Organizer-silber-metallic-Schreibtisch-Haftstreifen/dp/B000SHPK5U/ref=sr_1_28?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911472&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-28,"Post-it Desk Organizer, Packung mit 1 Block Post-it® Notes a 100 Blatt, 4 x 35 Haftstreifen Post-it® Index, 1 Rolle Scotch® Magic™ mattes Klebeband, 265 mm x 168 mm x 68 mm, Farbe: Silber","22,19€",Info zu diesem Artikel,4.7 von 5,Auf Lager.,B000SHPK5U,"Nr. 3,110 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 50 in Selbstklebende Notizzettel",‎25.6L x 16.8B x 6.8H cm,
1669911548-228,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"Chäff Organizer Day by Day 2023 A5 [Grau-Rosé] 1 Tag 1 Seite | Hardcover Tageskalender 2023 A5, Tagesplaner, Terminkalender, Terminplaner, Kalender | nachhaltig & klimaneutral",https://www.amazon.de/Tageskalender-Tagesplaner-Terminkalender-Terminplaner-klimaneutral/dp/B08P66WYMK/ref=sr_1_33?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-33,"Chäff Organizer Day by Day 2023 A5 [Grau-Rosé] 1 Tag 1 Seite | Hardcover Tageskalender 2023 A5, Tagesplaner, Terminkalender, Terminplaner, Kalender | nachhaltig & klimaneutral","14,28€",Info zu diesem Artikel,4.5 von 5,Auf Lager.,B08P66WYMK,"Nr. 6,352 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 323 in Terminkalender",,
1669911551-229,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"Notizbuch Dotted A5 - 2er Pack Punktraster Hardcover Bullet Grid Journal Dot Spiral, 120 g/m² Dickes Gepunktete Papier, 384 nummerierte Seite, 5.7 x 8.3 Inch (Schwarz + Denimblau)",https://www.amazon.de/Notizbuch-Dotted-Punktraster-Gepunktete-nummerierte/dp/B08XK3SJ7S/ref=sr_1_32?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-32,"Notizbuch Dotted A5 - 2er Pack Punktraster Hardcover Bullet Grid Journal Dot Spiral, 120 g/m² Dickes Gepunktete Papier, 384 nummerierte Seite, 5.7 x 8.3 Inch (Schwarz + Denimblau)","13,44€",Info zu diesem Artikel,4.6 von 5,Auf Lager.,B08XK3SJ7S,"Nr. 16,941 in Bücher (Siehe Top 100 in Bücher) 
  Nr. 95 in Notizbücher (Bürobedarf & Schreibwaren)",,
1669911555-230,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"BIC Stifte Set: 2 Kugelschreiber, 1 Federmäppchen, 1 Fineliner, 2 Bleistifte, 1 Tintenroller & 3 Permanent Marker, Pink & Purple Set",https://www.amazon.de/BIC-964280-Federm%C3%A4ppchen-Kugelschreiber-Druckbleistift/dp/B07FYH3B9L/ref=sr_1_31?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-31,"BIC Stifte Set: 2 Kugelschreiber, 1 Federmäppchen, 1 Fineliner, 2 Bleistifte, 1 Tintenroller & 3 Permanent Marker, Pink & Purple Set",,La Vie en rose! Das BIC Pink & Purple Set enthält rosafarbene Schreibinstrumente für den täglichen Gebrauch in einem hübschen Täschchen,4.6 von 5,,B07FYH3B9L,"Nr. 1,437 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 5 in Druckbleistifte 
  Nr. 26 in Federmäppchen (Bürobedarf & Schreibwaren) 
  Nr. 26 in Gelschreiber",‎11 x 3.5 x 22 cm; 149.69 Gramm,
1669911557-231,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"Federmäppchen Federtaschen Teenager Mädchen Mäppchen Etui Stifte 3 Fach, Große Kapazität Pencil Case für Schule & Büro (Schwarz)",https://www.amazon.de/Federm%C3%A4ppchen-Federtaschen-Teenager-M%C3%A4ppchen-Kapazit%C3%A4t/dp/B08QJ6PL7W/ref=sr_1_30?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-30,"Federmäppchen Federtaschen Teenager Mädchen Mäppchen Etui Stifte 3 Fach, Große Kapazität Pencil Case für Schule & Büro (Schwarz)","11,76€","⚡【DOPPELÖFFNUNGSDESIGN】: Federtasche-Doppelöffnungsserie, 3 Reißverschlüsse, eine multifunktionale Aufbewahrungsbox mit großer Kapazität. Kann installiert und leicht zu finden sein, sortiert nach Kategorien.",4.5 von 5,Auf Lager.,,,,
1669911561-232,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"Terminplaner, Terminkalender Planer A5 Oktober 2022 – 2023 Dezember als Taschenkalender für Privat, Nagelstudio, Kosmetik. uvm mit Uhrzeit",https://www.amazon.de/Terminplaner-Terminkalender-Planungsbuch-Nagelstudio-Nageldesigner/dp/B07HY7ZKY4/ref=sr_1_29?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-29,"Terminplaner, Terminkalender Planer A5 Oktober 2022 – 2023 Dezember als Taschenkalender für Privat, Nagelstudio, Kosmetik. uvm mit Uhrzeit","16,76€",Info zu diesem Artikel,4.6 von 5,Auf Lager.,B07HY7ZKY4,"Nr. 239 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 15 in Terminkalender",,
1669911564-233,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"Stifte im Set - STABILO Pastell Collection - 12 Stifte in Pastellfarben - 6x Textmarker, 3x Filzschreiber, 3x Fineliner und 1x Schablonenlineal",https://www.amazon.de/F52064-Collection-Unisex-Geschenkset-13-teilig-Schablone/dp/B07HZCGKL9/ref=sr_1_28?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-28,"Stifte im Set - STABILO Pastell Collection - 12 Stifte in Pastellfarben - 6x Textmarker, 3x Filzschreiber, 3x Fineliner und 1x Schablonenlineal","23,04€",Info zu diesem Artikel,4.7 von 5,Auf Lager.,B07HZCGKL9,"Nr. 9,353 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 84 in Textmarker",‎22.5 x 2 x 22 cm; 166.47 Gramm,
1669911567-234,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"Cooja Skizzen Zeichnen Bleistift Set, Kunst Zubehör Zeichenset Skizzierstifte Mäppchen mit Graphitstifte, Kohlestifte, Extender für Künstler Kinder Erwachsene, 29 Stück",https://www.amazon.de/lunaoo-Zeichenset-Skizzierstifte-Graphitstifte-Kohlestifte/dp/B07KLX1XPJ/ref=sr_1_24?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-24,"Cooja Skizzen Zeichnen Bleistift Set, Kunst Zubehör Zeichenset Skizzierstifte Mäppchen mit Graphitstifte, Kohlestifte, Extender für Künstler Kinder Erwachsene, 29 Stück",,Info zu diesem Artikel,4.6 von 5,,B07KLX1XPJ,"Nr. 1,095 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 19 in Holzbleistifte",,
1669911570-235,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"Castle Art Supplies 72 Buntstifte Set |Hochwertige Farbminen mit weichem Kern für erfahrene Künstler, Profi- und Farbkünstler | Geschützt und sortiert in einer Präsentationsbox aus Blech",https://www.amazon.de/Castle-Art-Supplies-Set-Buntstifte-Erwachsene-Soft-Serie-leuchtenden/dp/B06ZZNF7GS/ref=sr_1_23?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-23,"Castle Art Supplies 72 Buntstifte Set |Hochwertige Farbminen mit weichem Kern für erfahrene Künstler, Profi- und Farbkünstler | Geschützt und sortiert in einer Präsentationsbox aus Blech","33,61€",Info zu diesem Artikel,4.7 von 5,Auf Lager.,B06ZZNF7GS,"Nr. 656 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 18 in Buntstifte für Erwachsene",‎21.11 x 19.99 x 3 cm; 698.53 Gramm,
1669911573-236,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"Vicloon Wiederverwendbares Notizbuch, A5 Notizblock mit Löschbarem Stift, Nachhaltiger und Umweltfreundlicher Spiralblock, mit 2 Stift und Mikrofasertuch, zum Scannen für Cloud Storage",https://www.amazon.de/Vicloon-Wiederverwendbares-Nachhaltiger-Umweltfreundlicher-Mikrofasertuch/dp/B0B24TXD7L/ref=sr_1_22?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-22,"Vicloon Wiederverwendbares Notizbuch, A5 Notizblock mit Löschbarem Stift, Nachhaltiger und Umweltfreundlicher Spiralblock, mit 2 Stift und Mikrofasertuch, zum Scannen für Cloud Storage","14,28€","【A5-Spiralnotizbuch】Mit diesem wiederverwendbaren Notizbuch können Sie alle Arten von Notizen digitalisieren, sie über eine App scannen und in einen Cloud-Speicher hochladen, und Sie können mit Ihrem Smartphone, Tablet oder Laptop ganz einfach auf Ihre Notizen zugreifen.",4.2 von 5,Auf Lager.,B0B24TXD7L,"Nr. 13,845 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 87 in Ringblöcke",,
1669911575-237,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,WENRERO Tragbare Pinselwascher Künstler Pinselwascher 9 x 8CM Mobiler Pinselwascher Mit Gummidichtung Doppelwandiger Pinselreiniger Pinsel Becher aus Edelstahl für alle Arten von Pigmenten,https://www.amazon.de/WENRERO-Pinselwascher-Gummidichtung-Doppelwandiger-Pinselreiniger/dp/B09HGVCNMM/ref=sr_1_21?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-21,WENRERO Tragbare Pinselwascher Künstler Pinselwascher 9 x 8CM Mobiler Pinselwascher Mit Gummidichtung Doppelwandiger Pinselreiniger Pinsel Becher aus Edelstahl für alle Arten von Pigmenten,"13,44€",Info zu diesem Artikel,4.5 von 5,Auf Lager.,‎B09HGVCNMM,"Nr. 88,501 in Küche, Haushalt & Wohnen (Siehe Top 100 in Küche, Haushalt & Wohnen) 
  Nr. 110 in Pinsel-Sets",,
1669911579-238,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,Dokumententasche A4 20 pack- dreidimensionale A4 größere Dokumentenmappe Sammelmappen für Dokumente Organisieren mit Schnur-Verschluss& Etikettentasche wasserdicht jede bis zu 300 Papiere,https://www.amazon.de/Dokumententasche-dreidimensionale-Dokumentenmappe-Schnur-Verschluss-Etikettentasche/dp/B08JLG9YCQ/ref=sr_1_20?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-20,Dokumententasche A4 20 pack- dreidimensionale A4 größere Dokumentenmappe Sammelmappen für Dokumente Organisieren mit Schnur-Verschluss& Etikettentasche wasserdicht jede bis zu 300 Papiere,"13,44€",Info zu diesem Artikel,4.0 von 5,Auf Lager.,B08JLG9YCQ,"Nr. 47,521 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 464 in Registermappen",,
1669911581-239,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"Hitburu Textmarker Set,ästhetische Textmarker,niedliche Highlighter,Pastell Textmarker, 6-teiliges Pastellfarben Marker Set, Büro Schulbedarf, Ästhetischer Textmarker Für Planer, Tagebücher, Notizen",https://www.amazon.de/Hitburu-%C3%A4sthetische-Highlighter-Pastellfarben-%C3%84sthetischer/dp/B0B93LFFQR/ref=sr_1_19?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-19,"Hitburu Textmarker Set,ästhetische Textmarker,niedliche Highlighter,Pastell Textmarker, 6-teiliges Pastellfarben Marker Set, Büro Schulbedarf, Ästhetischer Textmarker Für Planer, Tagebücher, Notizen",,Info zu diesem Artikel,4.0 von 5,,B0B93LFFQR,"Nr. 6,648 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 62 in Textmarker",,
1669911584-240,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,Produktivitätsprodukte (Produktivitäts-Planer),https://www.amazon.de/PROPLANNER-Productivity-Planner-Alex-Ikonn/dp/0991846222/ref=sr_1_17?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-17,Produktivitätsprodukte (Produktivitäts-Planer),"27,31€",Info zu diesem Artikel,4.5 von 5,Auf Lager.,0991846222,"Nr. 11,362 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 529 in Terminkalender",‎21.08 x 2.54 x 13.46 cm; 362.87 Gramm,
1669911587-241,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,iPosible Schreibtischlampe LED 23W Büro Tischleuchte 3 Farb und 7 Helligkeitsstufen dimmbar 4 Beleuchtungsmodus Memory Funktion Tischlampe USB Ladeanschluss für Aufladung des Smartphones Tischlampe,https://www.amazon.de/iPosible-Schreibtischlampe-Helligkeitsstufen-Beleuchtungsmodus-Ladeanschluss/dp/B08FYC1FPH/ref=sr_1_16?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-16,iPosible Schreibtischlampe LED 23W Büro Tischleuchte 3 Farb und 7 Helligkeitsstufen dimmbar 4 Beleuchtungsmodus Memory Funktion Tischlampe USB Ladeanschluss für Aufladung des Smartphones Tischlampe           [Energieklasse E],"26,85€",Info zu diesem Artikel,4.5 von 5,Auf Lager.,B08FYC1FPH,"Nr. 4,678 in Beleuchtung (Siehe Top 100 in Beleuchtung) 
  Nr. 128 in Schreibtischlampen",‎16T x 39.3B x 44.4H cm,
1669911590-242,https://www.amazon.de/s?k=university+supplies&i=office-products&rh=n%3A192416031%2Cp_72%3A193522031&dc&page=1&__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1669909752&rnid=193520031&ref=sr_pg_2,"Castle Art Supplies 120 Buntstifte Set | Hochwertige Farbminen mit weichem Kern für Profi-, erfahrene und Farbkünstler | Geschützt und sortiert in einer Präsentationsbox aus Blech",https://www.amazon.de/Castle-Art-Supplies-Buntstiften-professionelles/dp/B07D2BC91B/ref=sr_1_12?__mk_de_DE=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=university+supplies&qid=1669911543&refinements=p_72%3A193522031&rnid=193520031&s=officeproduct&sr=1-12,"Castle Art Supplies 120 Buntstifte Set | Hochwertige Farbminen mit weichem Kern für Profi-, erfahrene und Farbkünstler | Geschützt und sortiert in einer Präsentationsbox aus Blech",,Info zu diesem Artikel,4.7 von 5,Auf Lager.,B07D2BC91B,"Nr. 65 in Bürobedarf & Schreibwaren (Siehe Top 100 in Bürobedarf & Schreibwaren) 
  Nr. 8 in Buntstifte für Erwachsene",,
